collection_name,timestamp,target_name,target_type,metric_name,metric_column,value
jvm_metric,2025-12-29T11:13:36.642+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1,weblogic_j2eeserver,jvm,threads.active,275
jvm_metric,2025-12-29T11:13:36.642+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1,weblogic_j2eeserver,jvm,nurserySize.value,
jvm_metric,2025-12-29T11:13:36.642+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1,weblogic_j2eeserver,jvm,heapFree.value,890.07
ejb_pool_metrics,2025-12-29T11:13:57.654+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1,weblogic_j2eeserver,server_ejb_pool,ejbPoolAccess.throughput,0
ejb_pool_metrics,2025-12-29T11:13:57.654+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1,weblogic_j2eeserver,server_ejb_pool,ejbPoolUsed.active,0
ejb_pool_metrics,2025-12-29T11:13:57.654+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1,weblogic_j2eeserver,server_ejb_pool,ejbPoolDestroy.throughput,0
ejb_pool_metrics,2025-12-29T11:13:57.654+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1,weblogic_j2eeserver,server_ejb_pool,ejbPoolFailed.throughput,0
ejb_pool_metrics,2025-12-29T11:13:57.654+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1,weblogic_j2eeserver,server_ejb_pool,ejbPoolAccessSuccess.percentage,0
ejb_pool_metrics,2025-12-29T11:13:57.654+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1,weblogic_j2eeserver,server_ejb_pool,ejbPoolAvailable.active,1
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/empbs,j2ee_application,deployment_app_ejb_pool,ejbPoolAccess.throughput,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/empbs,j2ee_application,deployment_app_ejb_pool,ejbPoolUsed.active,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/empbs,j2ee_application,deployment_app_ejb_pool,ejbPoolDestroy.throughput,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/empbs,j2ee_application,deployment_app_ejb_pool,ejbPoolFailed.throughput,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/empbs,j2ee_application,deployment_app_ejb_pool,ejbPoolAccessSuccess.percentage,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/empbs,j2ee_application,deployment_app_ejb_pool,ejbPoolAvailable.active,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/emgc,j2ee_application,deployment_app_ejb_pool,ejbPoolAccess.throughput,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/emgc,j2ee_application,deployment_app_ejb_pool,ejbPoolUsed.active,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/emgc,j2ee_application,deployment_app_ejb_pool,ejbPoolDestroy.throughput,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/emgc,j2ee_application,deployment_app_ejb_pool,ejbPoolFailed.throughput,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/emgc,j2ee_application,deployment_app_ejb_pool,ejbPoolAccessSuccess.percentage,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/emgc,j2ee_application,deployment_app_ejb_pool,ejbPoolAvailable.active,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.666+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/OCMRepeater,j2ee_application,deployment_app_ejb_pool,ejbPoolAccess.throughput,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.666+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/OCMRepeater,j2ee_application,deployment_app_ejb_pool,ejbPoolUsed.active,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.666+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/OCMRepeater,j2ee_application,deployment_app_ejb_pool,ejbPoolDestroy.throughput,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.666+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/OCMRepeater,j2ee_application,deployment_app_ejb_pool,ejbPoolFailed.throughput,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.666+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/OCMRepeater,j2ee_application,deployment_app_ejb_pool,ejbPoolAccessSuccess.percentage,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.666+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/OCMRepeater,j2ee_application,deployment_app_ejb_pool,ejbPoolAvailable.active,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/jvmdengine(13.5.1.0.0),j2ee_application,deployment_ejb_pool,name,JamConsServiceBean
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/jvmdengine(13.5.1.0.0),j2ee_application,deployment_ejb_pool,ejbModuleName,jammanager.jar
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/jvmdengine(13.5.1.0.0),j2ee_application,deployment_ejb_pool,ejbPoolAccess.throughput,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/jvmdengine(13.5.1.0.0),j2ee_application,deployment_ejb_pool,ejbPoolAccessSuccess.percentage,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/jvmdengine(13.5.1.0.0),j2ee_application,deployment_ejb_pool,ejbPoolAvailable.active,1
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/jvmdengine(13.5.1.0.0),j2ee_application,deployment_ejb_pool,ejbPoolDestroy.throughput,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/jvmdengine(13.5.1.0.0),j2ee_application,deployment_ejb_pool,ejbPoolFailed.throughput,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/jvmdengine(13.5.1.0.0),j2ee_application,deployment_ejb_pool,ejbPoolUsed.active,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/jvmdengine(13.5.1.0.0),j2ee_application,deployment_module_ejb_pool,ejbModuleName,jammanager.jar
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/jvmdengine(13.5.1.0.0),j2ee_application,deployment_module_ejb_pool,ejbPoolAccess.throughput,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/jvmdengine(13.5.1.0.0),j2ee_application,deployment_module_ejb_pool,ejbPoolUsed.active,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/jvmdengine(13.5.1.0.0),j2ee_application,deployment_module_ejb_pool,ejbPoolDestroy.throughput,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/jvmdengine(13.5.1.0.0),j2ee_application,deployment_module_ejb_pool,ejbPoolFailed.throughput,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/jvmdengine(13.5.1.0.0),j2ee_application,deployment_module_ejb_pool,ejbPoolAccessSuccess.percentage,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/jvmdengine(13.5.1.0.0),j2ee_application,deployment_module_ejb_pool,ejbPoolAvailable.active,1
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/jvmdengine(13.5.1.0.0),j2ee_application,deployment_app_ejb_pool,ejbPoolAccess.throughput,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/jvmdengine(13.5.1.0.0),j2ee_application,deployment_app_ejb_pool,ejbPoolUsed.active,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/jvmdengine(13.5.1.0.0),j2ee_application,deployment_app_ejb_pool,ejbPoolDestroy.throughput,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/jvmdengine(13.5.1.0.0),j2ee_application,deployment_app_ejb_pool,ejbPoolFailed.throughput,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/jvmdengine(13.5.1.0.0),j2ee_application,deployment_app_ejb_pool,ejbPoolAccessSuccess.percentage,0
deployment_ejb_pool_metrics,2025-12-29T11:13:57.665+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/jvmdengine(13.5.1.0.0),j2ee_application,deployment_app_ejb_pool,ejbPoolAvailable.active,1
jms_metric,2025-12-29T11:13:58.198+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1,weblogic_j2eeserver,jms,connections.active,0
jms_metric,2025-12-29T11:13:58.198+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1,weblogic_j2eeserver,jms,servers.active,0
COH_NODE_NodeStatusColl,2025-12-29T11:13:59.561+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/EMGC_ADMINSERVER/midev2server,oracle_coherence_node,COH_NODE_NodeStatus,Status,1
wait_bottlenecks_10i,2025-12-29T11:14:37.441+05:30,mitestdb,oracle_database,wait_bottlenecks,user_wait_time_pct,65.36160955848892
wait_bottlenecks_10i,2025-12-29T11:14:37.441+05:30,mitestdb,oracle_database,wait_bottlenecks,host_cpu_usage_pct,14.074231809335514
wait_bottlenecks_10i,2025-12-29T11:14:37.441+05:30,mitestdb,oracle_database,wait_bottlenecks,user_cpu_time_cnt,0.772
wait_bottlenecks_10i,2025-12-29T11:14:37.441+05:30,mitestdb,oracle_database,wait_bottlenecks,userio_wait_cnt,0.546
wait_bottlenecks_10i,2025-12-29T11:14:37.441+05:30,mitestdb,oracle_database,wait_bottlenecks,other_wait_cnt,0.967
wait_bottlenecks_10i,2025-12-29T11:14:37.441+05:30,mitestdb,oracle_database,wait_bottlenecks,avg_user_cpu_time_pct,9.65
instance_efficiency_10i,2025-12-29T11:14:40.628+05:30,mitestdb,oracle_database,instance_efficiency,pgacachehit_pct,99.57
instance_efficiency_10i,2025-12-29T11:14:40.628+05:30,mitestdb,oracle_database,instance_efficiency,bufcachehit_pct,96.04
instance_efficiency_10i,2025-12-29T11:14:40.628+05:30,mitestdb,oracle_database,instance_efficiency,inmem_sort_pct,100
instance_efficiency_10i,2025-12-29T11:14:40.628+05:30,mitestdb,oracle_database,instance_efficiency,redologalloc_hit_pct,100
instance_efficiency_10i,2025-12-29T11:14:40.628+05:30,mitestdb,oracle_database,instance_efficiency,cursorcachehit_pct,296.738
instance_efficiency_10i,2025-12-29T11:14:40.628+05:30,mitestdb,oracle_database,instance_efficiency,cpuusage_ps,81.479
instance_efficiency_10i,2025-12-29T11:14:40.628+05:30,mitestdb,oracle_database,instance_efficiency,cpuusage_pt,37.087
instance_efficiency_10i,2025-12-29T11:14:40.628+05:30,mitestdb,oracle_database,instance_efficiency,pxdwngrd25_ps,0
instance_efficiency_10i,2025-12-29T11:14:40.628+05:30,mitestdb,oracle_database,instance_efficiency,pxdwngrd50_ps,0
instance_efficiency_10i,2025-12-29T11:14:40.628+05:30,mitestdb,oracle_database,instance_efficiency,pxdwngrd75_ps,0
instance_efficiency_10i,2025-12-29T11:14:40.628+05:30,mitestdb,oracle_database,instance_efficiency,pxdwngrdserial_ps,0
instance_efficiency_10i,2025-12-29T11:14:40.628+05:30,mitestdb,oracle_database,instance_efficiency,pxdwngrdserial_pt,0
instance_efficiency_10i,2025-12-29T11:14:40.628+05:30,mitestdb,oracle_database,instance_efficiency,cpu_time_pct,36.862
instance_efficiency_10i,2025-12-29T11:14:40.628+05:30,mitestdb,oracle_database,instance_efficiency,response_time_pt,100.61
instance_efficiency_10i,2025-12-29T11:14:40.628+05:30,mitestdb,oracle_database,instance_efficiency,dictionaryhit_pct,99.82
instance_efficiency_10i,2025-12-29T11:14:40.628+05:30,mitestdb,oracle_database,instance_efficiency,libcache_hit_pct,99.31
instance_efficiency_10i,2025-12-29T11:14:40.628+05:30,mitestdb,oracle_database,instance_efficiency,libcache_miss_pct,0.69
instance_efficiency_10i,2025-12-29T11:14:40.628+05:30,mitestdb,oracle_database,instance_efficiency,dictionarymiss_pct,0.18
COH_NODE_NodeStatusColl,2025-12-29T11:14:59.561+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/EMGC_ADMINSERVER/midev2server,oracle_coherence_node,COH_NODE_NodeStatus,Status,1
jvm_garbage_collectors_metric,2025-12-29T11:15:08.591+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jvm_garbage_collectors,Name,ParNew
jvm_garbage_collectors_metric,2025-12-29T11:15:08.591+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jvm_garbage_collectors,count.value,63995
jvm_garbage_collectors_metric,2025-12-29T11:15:08.591+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jvm_garbage_collectors,time.value,10526546
jvm_garbage_collectors_metric,2025-12-29T11:15:08.591+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jvm_garbage_collectors,oldHeapSizeAfterGcInMB,425
jvm_garbage_collectors_metric,2025-12-29T11:15:08.591+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jvm_garbage_collectors,oldHeapPercentFreeAfterGc,37
jvm_garbage_collectors_metric,2025-12-29T11:15:08.591+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jvm_garbage_collectors,invocationsPerMin,0.267
jvm_garbage_collectors_metric,2025-12-29T11:15:08.591+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jvm_garbage_collectors,msecsPerInvocation,23.75
jvm_garbage_collectors_metric,2025-12-29T11:15:08.591+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jvm_garbage_collectors,percentTimeInGc,0.011
mds_j2ee_application_rollup,2025-12-29T11:15:08.830+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/empbs,j2ee_application,mds_j2ee_application_rollup,IOsPerMOGet.rate,0.0
mds_j2ee_application_rollup,2025-12-29T11:15:08.830+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/empbs,j2ee_application,mds_j2ee_application_rollup,IOsPerDocumentGet.rate,0.0
mds_j2ee_application_rollup,2025-12-29T11:15:08.830+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/empbs,j2ee_application,mds_j2ee_application_rollup,IOsPerMOContentGet.rate,0.0
mds_j2ee_application_rollup,2025-12-29T11:15:08.830+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/empbs,j2ee_application,mds_j2ee_application_rollup,getMetadataObject.throughput,0.0
mds_j2ee_application_rollup,2025-12-29T11:15:08.830+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/empbs,j2ee_application,mds_j2ee_application_rollup,getMetadataObject.time,0.0
mds_j2ee_application_rollup,2025-12-29T11:15:08.830+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/empbs,j2ee_application,mds_j2ee_application_rollup,MetadataUpdate.throughput,0.0
mds_j2ee_application_rollup,2025-12-29T11:15:08.830+05:30,/EMGC_GCDomain/GCDomain/EMGC_OMS1/empbs,j2ee_application,mds_j2ee_application_rollup,MetadataUpdate.time,0.0
HealthChecks,2025-12-29T11:15:12.822+05:30,Management Services and Repository,oracle_emrep,HealthChecks,checkName,AQ Tables and Indexes Fragmentation
HealthChecks,2025-12-29T11:15:12.822+05:30,Management Services and Repository,oracle_emrep,HealthChecks,objectName,
HealthChecks,2025-12-29T11:15:12.822+05:30,Management Services and Repository,oracle_emrep,HealthChecks,checkStatus,SUCCESS
HealthChecks,2025-12-29T11:15:12.822+05:30,Management Services and Repository,oracle_emrep,HealthChecks,checkMsg,Check passed.
HealthChecks,2025-12-29T11:15:12.822+05:30,Management Services and Repository,oracle_emrep,HealthChecks,keyData,0
ejb_transaction_metrics,2025-12-29T11:15:29.244+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_ejb_transaction,ejbTransactionCommit.throughput,0
ejb_transaction_metrics,2025-12-29T11:15:29.244+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_ejb_transaction,ejbTransactionRollback.throughput,0
ejb_transaction_metrics,2025-12-29T11:15:29.244+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_ejb_transaction,ejbTransactionTimeout.throughput,0
ejb_transaction_metrics,2025-12-29T11:15:29.244+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_ejb_transaction,ejbTransactionCommit.percentage,0
deployment_ejb_transaction_metrics,2025-12-29T11:15:29.254+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER/opss-rest,j2ee_application,deployment_app_ejb_transaction,ejbTransactionCommit.throughput,0
deployment_ejb_transaction_metrics,2025-12-29T11:15:29.254+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER/opss-rest,j2ee_application,deployment_app_ejb_transaction,ejbTransactionRollback.throughput,0
deployment_ejb_transaction_metrics,2025-12-29T11:15:29.254+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER/opss-rest,j2ee_application,deployment_app_ejb_transaction,ejbTransactionTimeout.throughput,0
deployment_ejb_transaction_metrics,2025-12-29T11:15:29.254+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER/opss-rest,j2ee_application,deployment_app_ejb_transaction,ejbTransactionCommit.percentage,0
jms_metric,2025-12-29T11:15:29.270+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jms,connections.active,0
jms_metric,2025-12-29T11:15:29.270+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jms,servers.active,0
jta_metrics,2025-12-29T11:15:29.274+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jta,jtaTransactions.active,0
jta_metrics,2025-12-29T11:15:29.274+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jta,jtaTransactionCommit.time,0.067
jta_metrics,2025-12-29T11:15:29.274+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jta,jtaTransactionCommit.throughput,1.001
jta_metrics,2025-12-29T11:15:29.274+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jta,jtaTransactionCommit.percentage,100
jta_metrics,2025-12-29T11:15:29.274+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jta,jtaTransactionAbandoned.throughput,0
jta_metrics,2025-12-29T11:15:29.274+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jta,jtaTransactionHeuristic.throughput,0
jta_metrics,2025-12-29T11:15:29.274+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jta,jtaTransactionRollbackApp.throughput,0
jta_metrics,2025-12-29T11:15:29.274+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jta,jtaTransactionRollbackResource.throughput,0
jta_metrics,2025-12-29T11:15:29.274+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jta,jtaTransactionRollbackSystem.throughput,0
jta_metrics,2025-12-29T11:15:29.274+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jta,jtaTransactionRollbackTimeout.throughput,0
jta_metrics,2025-12-29T11:15:29.274+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jta,jtaTransactionRollback.throughput,0
jta_metrics,2025-12-29T11:15:29.274+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jta,jtaTransactionProcessed.throughput,1.001
work_manager_metrics,2025-12-29T11:15:29.540+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_work_manager,wmProcessed.throughput,680.268
work_manager_metrics,2025-12-29T11:15:29.540+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_work_manager,wmPending.active,3
work_manager_metrics,2025-12-29T11:15:29.540+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_work_manager,wmStuck.active,0
deployment_work_manager_metrics,2025-12-29T11:15:29.572+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER/opss-rest,j2ee_application,deployment_work_manager,wmPending.active,0
deployment_work_manager_metrics,2025-12-29T11:15:29.572+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER/opss-rest,j2ee_application,deployment_work_manager,wmProcessed.throughput,0
deployment_work_manager_metrics,2025-12-29T11:15:29.572+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER/opss-rest,j2ee_application,deployment_work_manager,wmStuck.active,0
module_metrics,2025-12-29T11:15:31.688+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_module,session.active,0
deployment_module_metrics,2025-12-29T11:15:31.694+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER/opss-rest,j2ee_application,deployment_module,webModuleName,opss-rest.war
deployment_module_metrics,2025-12-29T11:15:31.694+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER/opss-rest,j2ee_application,deployment_module,session.active,0
deployment_module_metrics,2025-12-29T11:15:31.694+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER/opss-rest,j2ee_application,deployment_app_module,session.active,0
ProcessInfo,2025-12-29T11:15:37.150+05:30,midev2server:3872,oracle_emd,ProcessInfo,HostInfoPID,3065346
ProcessInfo,2025-12-29T11:15:37.150+05:30,midev2server:3872,oracle_emd,ProcessInfo,HostInfocpu,0.125
ProcessInfo,2025-12-29T11:15:37.150+05:30,midev2server:3872,oracle_emd,ProcessInfo,HostInfovsz,6770716
ProcessInfo,2025-12-29T11:15:37.150+05:30,midev2server:3872,oracle_emd,ProcessInfo,HostInfosza,617988
ProcessInfo,2025-12-29T11:15:37.150+05:30,midev2server:3872,oracle_emd,ProcessInfo,HostInfoszp,1.8
ProcessInfo,2025-12-29T11:15:37.150+05:30,midev2server:3872,oracle_emd,ProcessInfo,HostInforegf,177
ProcessInfo,2025-12-29T11:15:37.150+05:30,midev2server:3872,oracle_emd,ProcessInfo,HostInforegh,
ProcessInfo,2025-12-29T11:15:37.150+05:30,midev2server:3872,oracle_emd,ProcessInfo,HostInfonumt,130
ProcessInfo,2025-12-29T11:15:37.150+05:30,midev2server:3872,oracle_emd,ProcessInfo,AgentInfovsz,6249636
ProcessInfo,2025-12-29T11:15:37.150+05:30,midev2server:3872,oracle_emd,ProcessInfo,AgentInfores,602296
